"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0Z080","2019-09-10 11:00:00","298.000","0.000","0.000","27.400","0.790","978.900","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","22.100",""
"C0AC80","2019-09-10 12:00:00","40.000","146.000","2.500","32.300","0.510","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","23.700",""
"C0M810","2019-09-10 12:00:00","1354.000","296.000","1.200","20.800","0.940","865.400","-99.000","0.000","-99.000","-99.000","-99.000","21.500","","18.300",""
"C0I360","2019-09-10 12:00:00","300.000","264.000","2.800","29.600","0.650","975.100","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","25.100",""
"C0C620","2019-09-10 12:00:00","19.000","12.000","3.400","31.600","0.660","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","23.300",""
"C0G790","2019-09-10 12:00:00","27.000","317.000","1.500","33.400","0.610","1008.500","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","27.000",""
"C0M850","2019-09-10 12:00:00","695.000","0.000","0.200","25.300","0.870","932.700","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","21.900",""
"C0UA20","2019-09-10 12:00:00","2619.000","229.000","0.800","15.400","0.810","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","16.600","","9.600",""
"C0F9V0","2019-09-10 12:00:00","525.000","336.000","2.200","30.300","0.670","953.200","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","23.700",""
"C0T900","2019-09-10 12:00:00","160.000","117.000","1.000","30.200","0.580","992.200","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","23.600",""
"C0K440","2019-09-10 12:00:00","35.000","323.000","3.900","31.000","0.680","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","26.800",""
"C0Z250","2019-09-10 12:00:00","1124.000","334.000","0.300","22.400","0.800","890.600","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","17.600",""
"C0F0A0","2019-09-10 12:00:00","3587.000","32.000","3.600","9.700","0.880","666.000","-99.000","0.000","-99.000","-99.000","-99.000","11.500","","2.800",""
"C0G860","2019-09-10 12:00:00","45.000","304.000","3.200","32.800","0.570","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","27.300",""
"C0V790","2019-09-10 12:00:00","410.000","249.000","1.200","26.300","0.820","963.800","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","23.400",""
"C0V740","2019-09-10 12:00:00","60.000","350.000","1.500","29.800","0.740","1003.700","-99.000","7.500","-99.000","-99.000","-99.000","30.000","","24.200",""
"C0Z200","2019-09-10 12:00:00","153.000","59.000","0.700","29.400","0.660","995.300","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","22.900",""
"C0K520","2019-09-10 12:00:00","10.000","349.000","2.100","32.700","0.520","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","26.800",""
"C0X250","2019-09-10 12:00:00","33.000","295.000","1.500","31.200","0.690","1005.700","-99.000","1.500","-99.000","-99.000","-99.000","31.400","","25.500",""
"C0S940","2019-09-10 12:00:00","150.000","353.000","0.700","25.600","0.890","994.100","-99.000","7.500","-99.000","-99.000","-99.000","28.300","","23.900",""
"CM0110","2019-09-10 12:00:00","7.000","340.000","3.000","30.700","0.680","1009.000","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","28.000",""
"C0A970","2019-09-10 12:00:00","96.000","168.000","4.400","31.900","0.740","1001.100","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.400",""
"C0M700","2019-09-10 12:00:00","150.000","247.000","1.100","26.900","0.960","993.400","-99.000","14.000","-99.000","-99.000","-99.000","29.200","","25.200",""
"C0U990","2019-09-10 12:00:00","31.000","84.000","2.200","30.700","0.680","1008.600","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","25.000",""
"C0D590","2019-09-10 12:00:00","143.000","6.000","1.100","31.300","0.700","994.600","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","24.300",""
"C0S790","2019-09-10 12:00:00","236.000","356.000","0.700","24.600","0.980","986.500","-99.000","1.000","-99.000","-99.000","-99.000","27.000","","23.400",""
"C0A570","2019-09-10 12:00:00","360.000","77.000","3.000","29.500","0.630","970.500","-99.000","0.000","9.900","95.000","","29.900","","21.000",""
"C0M800","2019-09-10 12:00:00","440.000","253.000","1.400","27.100","0.740","961.300","-99.000","2.000","-99.000","-99.000","-99.000","28.100","","23.000",""
"C0E870","2019-09-10 12:00:00","34.000","330.000","2.200","31.800","0.590","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.500",""
"C0V490","2019-09-10 12:00:00","20.000","305.000","1.200","29.100","0.990","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","25.700",""
"C0M710","2019-09-10 12:00:00","15.000","322.000","4.100","31.100","0.680","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","27.900",""
"C0D570","2019-09-10 12:00:00","15.000","322.000","0.900","32.100","0.710","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","24.600",""
"C0S910","2019-09-10 12:00:00","212.000","25.000","1.700","25.500","0.980","988.300","-99.000","3.500","-99.000","-99.000","-99.000","27.200","","24.100",""
"C0M650","2019-09-10 12:00:00","20.000","310.000","2.800","31.000","0.680","1007.500","-99.000","1.500","-99.000","-99.000","-99.000","31.300","","26.700",""
"C0K280","2019-09-10 12:00:00","23.000","353.000","1.000","34.100","0.590","1009.000","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","27.200",""
"C0X310","2019-09-10 12:00:00","9.000","334.000","3.900","29.500","0.800","1009.500","-99.000","15.500","-99.000","-99.000","-99.000","29.700","","22.900",""
"C0A9C0","2019-09-10 12:00:00","35.000","69.000","2.000","33.300","0.520","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.800",""
"C0V810","2019-09-10 12:00:00","32.000","283.000","2.000","28.400","0.930","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","25.300",""
"C0E730","2019-09-10 12:00:00","26.000","324.000","1.500","32.200","0.610","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.600",""
"C0V770","2019-09-10 12:00:00","26.000","266.000","0.900","29.900","0.990","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","24.800",""
"C0UA10","2019-09-10 12:00:00","1711.000","0.000","0.200","20.600","0.880","833.200","-99.000","0.000","-99.000","-99.000","-99.000","23.300","","14.600",""
"C0R660","2019-09-10 12:00:00","20.000","344.000","2.200","27.000","-99.000","1008.500","-99.000","-99.000","-99.000","-99.000","-99.000","28.400","","25.900",""
"C0M640","2019-09-10 12:00:00","155.000","135.000","1.400","28.400","0.860","992.100","-99.000","12.000","-99.000","-99.000","-99.000","29.200","","23.800",""
"C0S660","2019-09-10 12:00:00","794.000","131.000","1.400","21.400","0.930","926.200","-99.000","1.500","-99.000","-99.000","-99.000","25.300","","19.300",""
"C0AD40","2019-09-10 12:00:00","32.000","103.000","1.700","33.600","0.490","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","23.500",""
"C0UA00","2019-09-10 12:00:00","392.000","60.000","0.700","31.500","0.990","968.100","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","21.300",""
"C0I080","2019-09-10 12:00:00","536.000","249.000","0.500","27.700","0.700","953.100","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","22.500",""
"C0UA30","2019-09-10 12:00:00","1397.000","302.000","0.400","20.700","0.990","861.500","-99.000","0.000","-99.000","-99.000","-99.000","23.600","","17.700",""
"C0Z270","2019-09-10 12:00:00","343.000","122.000","1.600","27.900","0.770","973.800","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","23.100",""
"C0G750","2019-09-10 12:00:00","31.000","292.000","2.600","31.400","0.660","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","27.000",""
"C0A550","2019-09-10 12:00:00","422.000","0.000","0.100","27.900","0.830","964.300","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","21.500",""
"C0G830","2019-09-10 12:00:00","27.000","326.000","4.500","31.200","0.760","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","26.900",""
"C0E810","2019-09-10 12:00:00","53.000","349.000","2.500","32.700","0.680","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","24.600",""
"C0R640","2019-09-10 12:00:00","21.000","250.000","1.900","27.200","0.890","1008.600","-99.000","1.500","-99.000","-99.000","-99.000","28.500","","25.300",""
"C0D580","2019-09-10 12:00:00","120.000","0.000","0.200","31.400","0.570","995.400","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","20.800",""
"C0M660","2019-09-10 12:00:00","40.000","342.000","2.700","31.300","0.680","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","26.900",""
"C0K330","2019-09-10 12:00:00","38.000","331.000","2.600","31.600","0.650","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","26.900",""
"C0E830","2019-09-10 12:00:00","37.000","330.000","3.600","30.800","0.690","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","27.300",""
"C0R420","2019-09-10 12:00:00","504.000","98.000","2.900","21.500","-99.000","950.500","-99.000","27.500","-99.000","-99.000","-99.000","23.400","","20.900",""
"C0X290","2019-09-10 12:00:00","10.000","332.000","3.600","30.600","0.720","1008.500","-99.000","53.000","-99.000","-99.000","-99.000","30.600","","23.800",""
"C0U760","2019-09-10 12:00:00","22.000","103.000","2.200","31.200","0.680","1009.800","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","23.200",""
"C0U780","2019-09-10 12:00:00","15.000","110.000","3.300","30.200","0.700","1009.400","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","25.200",""
"C0H9C0","2019-09-10 12:00:00","3402.000","106.000","1.400","15.600","0.740","678.900","-99.000","0.000","-99.000","-99.000","-99.000","15.900","","6.900",""
"C0V650","2019-09-10 12:00:00","28.000","266.000","3.300","28.900","0.810","1008.500","-99.000","6.000","-99.000","-99.000","-99.000","28.900","","24.700",""
"C0K470","2019-09-10 12:00:00","97.000","287.000","1.400","31.200","0.680","998.200","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","25.100",""
"C0T9N0","2019-09-10 12:00:00","261.000","12.000","1.300","25.100","0.900","982.800","-99.000","0.500","-99.000","-99.000","-99.000","27.100","","22.600",""
"C0Z070","2019-09-10 12:00:00","247.000","0.000","0.000","26.000","0.990","983.800","-99.000","1.000","-99.000","-99.000","-99.000","26.500","","22.300",""
"C0Z280","2019-09-10 12:00:00","224.000","240.000","0.800","26.800","0.890","987.500","-99.000","1.000","-99.000","-99.000","-99.000","28.400","","22.800",""
"C0SA40","2019-09-10 12:00:00","200.000","328.000","1.300","25.600","0.880","989.500","-99.000","0.500","-99.000","-99.000","-99.000","27.600","","23.100",""
"C0V440","2019-09-10 12:00:00","27.000","324.000","1.000","29.000","0.730","1006.400","-99.000","1.000","-99.000","-99.000","-99.000","29.600","","25.000",""
"C0R490","2019-09-10 12:00:00","49.000","322.000","2.000","29.000","0.810","1003.800","-99.000","0.500","-99.000","-99.000","-99.000","29.500","","24.700",""
"C0B010","2019-09-10 12:00:00","38.000","104.000","3.700","32.200","0.570","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","24.400",""
"C0X230","2019-09-10 12:00:00","29.000","309.000","3.500","30.300","0.710","1007.400","-99.000","5.500","-99.000","-99.000","-99.000","30.600","","24.300",""
"C0S770","2019-09-10 12:00:00","375.000","103.000","1.200","22.700","1.000","969.500","-99.000","4.000","-99.000","-99.000","-99.000","25.300","","22.600",""
"C0H890","2019-09-10 12:00:00","440.000","282.000","1.600","29.800","0.610","960.000","-99.000","1.500","-99.000","-99.000","-99.000","30.500","","24.100",""
"C0K480","2019-09-10 12:00:00","56.000","320.000","2.600","30.400","0.740","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","26.600",""
"C0R540","2019-09-10 12:00:00","17.000","268.000","2.200","27.800","0.880","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","26.100",""
"C0Z160","2019-09-10 12:00:00","124.000","34.000","0.700","29.800","0.650","998.500","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","18.900",""
"C0AH50","2019-09-10 12:00:00","275.000","17.000","2.900","30.800","0.650","979.000","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","25.300",""
"C0F850","2019-09-10 12:00:00","379.000","333.000","1.400","30.900","0.500","966.300","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","23.800",""
"C0G800","2019-09-10 12:00:00","15.000","352.000","2.900","32.200","0.610","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","27.400",""
"C0U890","2019-09-10 12:00:00","116.000","57.000","3.100","29.000","0.830","998.500","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","24.200",""
"C0F860","2019-09-10 12:00:00","2215.000","312.000","0.800","21.700","0.700","782.100","-99.000","0.000","-99.000","-99.000","-99.000","21.700","","12.800",""
"CM0170","2019-09-10 12:00:00","106.000","255.000","2.100","30.700","0.630","998.300","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.900",""
"C0B020","2019-09-10 12:00:00","86.000","89.000","5.900","29.500","0.990","998.900","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","26.000",""
"C0I390","2019-09-10 12:00:00","1184.000","253.000","1.200","24.900","0.680","884.900","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","18.700",""
"C0T9D0","2019-09-10 12:00:00","7.000","176.000","0.600","33.400","0.880","1011.600","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","23.600",""
"C0E520","2019-09-10 12:00:00","320.000","338.000","1.200","32.000","0.570","974.400","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","22.700",""
"C0C460","2019-09-10 12:00:00","482.000","327.000","0.500","29.800","0.590","957.200","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","22.500",""
"C0AI40","2019-09-10 12:00:00","37.000","130.000","1.500","33.400","0.480","1005.600","-99.000","0.000","7.100","135.000","","33.600","","27.100",""
"C0O930","2019-09-10 12:00:00","69.000","301.000","0.600","29.900","0.790","1002.500","-99.000","1.000","-99.000","-99.000","-99.000","29.900","","23.100",""
"C0T870","2019-09-10 12:00:00","135.000","342.000","0.700","29.800","0.680","996.100","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","21.700",""
"C0A920","2019-09-10 12:00:00","196.000","110.000","1.900","31.700","0.740","987.500","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.000",""
"C0A940","2019-09-10 12:00:00","49.000","101.000","0.500","32.000","0.750","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","23.200",""
"C0S740","2019-09-10 12:00:00","289.000","357.000","1.300","25.000","0.920","980.200","-99.000","0.500","-99.000","-99.000","-99.000","27.500","","22.400",""
"C0U980","2019-09-10 12:00:00","573.000","146.000","4.000","26.100","0.850","949.100","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","21.600",""
"C0V250","2019-09-10 12:00:00","298.000","86.000","0.900","27.000","0.890","977.000","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","21.700",""
"C0AH70","2019-09-10 12:00:00","34.000","82.000","2.500","33.100","0.460","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","26.400",""
"C0M760","2019-09-10 12:00:00","40.000","359.000","1.800","31.200","0.680","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","27.100",""
"C0O950","2019-09-10 12:00:00","4.000","328.000","2.800","31.200","0.700","1008.300","-99.000","24.000","-99.000","-99.000","-99.000","31.400","","24.700",""
"C0F9A0","2019-09-10 12:00:00","425.000","357.000","1.300","31.400","0.580","962.700","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","24.300",""
"C0A9F0","2019-09-10 12:00:00","35.000","86.000","2.000","34.100","0.470","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","26.800",""
"C0I460","2019-09-10 12:00:00","110.000","57.000","2.400","32.400","0.550","997.300","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.400",""
"C0W160","2019-09-10 12:00:00","49.000","61.000","6.300","29.300","0.790","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","27.300",""
"C0E420","2019-09-10 12:00:00","19.000","342.000","2.100","31.100","0.690","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.600",""
"C0R190","2019-09-10 12:00:00","32.000","0.000","0.200","29.700","0.740","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","25.100",""
"C0I010","2019-09-10 12:00:00","1562.000","300.000","1.800","21.800","0.800","848.000","-99.000","0.000","-99.000","-99.000","-99.000","22.300","","17.000",""
"C0F930","2019-09-10 12:00:00","100.000","330.000","1.100","33.300","0.760","998.600","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","27.000",""
